2022-09-15 15:03:56.570619 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 15-03-52.txt'. [4.64 ms]
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at System.Collections.Generic.List`1.ForEach(Action`1 action)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at OpenTap.Package.FilePackageRepository.CreatePackageCache(IEnumerable`1 packages, FileRepositoryCache cache)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at OpenTap.Package.FilePackageRepository.GetAllPackages(List`1 allFiles)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at OpenTap.Package.FilePackageRepository.LoadPath(CancellationToken cancellationToken)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at OpenTap.Package.FilePackageRepository.GetPackages(PackageSpecifier pid, CancellationToken cancellationToken, IPackageIdentifier[] compatibleWith)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at OpenTap.Package.PackageRepositoryHelpers.<>c__DisplayClass4_0.<GetPackagesFromAllRepos>b__0(IPackageRepository repo)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at System.Threading.Tasks.Parallel.<>c__DisplayClass31_0`2.<ForEachWorker>b__0(Int32 i)
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at System.Threading.Tasks.Parallel.<>c__DisplayClass17_0`1.<ForWorker>b__1()
2022-09-15 15:15:18.568675 ; PackageRepository ; Debug       ;     at System.Threading.Tasks.Task.InnerInvoke()
2022-09-15 15:15:18.569686 ; PackageRepository ; Debug       ;     at System.Threading.Tasks.Task.InnerInvokeWithArg(Task childTask)
2022-09-15 15:15:18.569686 ; PackageRepository ; Debug       ;     at System.Threading.Tasks.Task.<>c__DisplayClass176_0.<ExecuteSelfReplicating>b__0(Object <p0>)
2022-09-15 15:15:18.574002 ; PackageRepository ; Debug       ; Exception caught at:
2022-09-15 15:15:18.585109 ; PackageRepository ; Debug       ;     at System.Collections.Generic.List`1[OpenTap.Package.PackageDef] GetPackagesFromAllRepos(System.Collections.Generic.List`1[OpenTap.Package.IPackageRepository], OpenTap.Package.PackageSpecifier, OpenTap.Package.IPackageIdentifier[])
2022-09-15 15:15:18.585109 ; PackageRepository ; Debug       ;     at OpenTap.Package.PackageDef GetPackageDefFromRepo(System.Collections.Generic.List`1[OpenTap.Package.IPackageRepository], OpenTap.Package.PackageSpecifier, System.Collections.Generic.List`1[OpenTap.Package.PackageDef])
2022-09-15 15:15:18.585109 ; PackageRepository ; Debug       ;     at Void ResolveDependency(OpenTap.Package.PackageSpecifier, System.Collections.Generic.List`1[OpenTap.Package.DependencyEdge], System.Collections.Generic.List`1[OpenTap.Package.IPackageRepository], System.Threading.CancellationToken)
2022-09-15 15:15:18.585109 ; PackageRepository ; Debug       ;     at Void resolveEdge(System.Collections.Generic.List`1[OpenTap.Package.DependencyEdge], System.Collections.Generic.List`1[OpenTap.Package.IPackageRepository], System.Threading.CancellationToken)
2022-09-15 15:15:18.585109 ; PackageRepository ; Debug       ;     ...
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; Modifying installation in bin\Debug\:
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Skipping OpenTAP version 9.17.4+ea67c63a (x64-Windows) - Already installed.
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Skipping PathWave License Manager version 2.5.0 (x64-Windows) - Already installed.
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing CSV version 9.11.0+98498e58
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing Developer's System CE version 9.17.4+5e508f08
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing Editor CE version 9.17.4+5e508f08
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing Keysight Licensing version 1.1.1+7a2a1fe3
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing OSIntegration version 1.4.2+15f32a31
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing Results Viewer CE version 9.17.4+5e508f08
2022-09-15 15:15:22.018320 ; OpenTAP        ; Information ; - Installing SDK version 9.17.4+ea67c63a
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; - Installing SQLite and PostgreSQL version 9.4.2+3009aace
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; - Installing Visual Studio SDK CE version 1.2.6+ef0ad804
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; - Installing WPF Controls version 9.17.4+5e508f08
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:15:22.019320 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 15:15:22.020320 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
