2022-09-15 14:57:39.038536 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 14-57-24.txt'. [8.09 ms]
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Package.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 1.1.1.0          of Keysight.OpenTap.Licensing.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Plugins.BasicSteps.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.Wpf.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of PackageManager.exe
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Editor.exe
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.11.0+98498e58  of Csv.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of ResultsViewer.exe
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of RunExplorer.exe
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+5e508f08  of Keysight.OpenTap.CommunityEditionPopup.exe
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 1.0.0            of OpenTap.OSIntegration.Windows.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.17.4+ea67c63a  of OpenTap.Sdk.New.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 9.4.2+3009aace   of Keysight.OpenTap.Plugins.ResultListener.SQLite.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Found version 1.2.6+ef0ad804   of OpenTap.VSSdk.Installer.dll
2022-09-15 14:57:54.618318 ; PluginManager  ; Debug       ; Searched 24 Assemblies. [371 ms]
2022-09-15 14:57:54.723834 ; PluginManager  ; Debug       ; Loaded OpenTap. [368 us]
2022-09-15 14:57:54.723834 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [5.85 ms]
2022-09-15 14:57:54.723834 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [6.47 ms]
2022-09-15 14:57:54.828025 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-57-53.txt'. [13.7 ms]
2022-09-15 14:57:54.828025 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.CommunityEditionPopup. [4.75 ms]
2022-09-15 14:57:54.828025 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [5.06 ms]
2022-09-15 14:57:54.828025 ; CLI            ; Debug       ; Executing CLI action: communityeditionpopup
2022-09-15 14:57:54.828025 ; CLI            ; Debug       ; CLI action returned exit code: 0 [1.44 ms]
2022-09-15 14:57:54.844053 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe communityeditionpopup'.  [1.14 s]
2022-09-15 14:57:54.844053 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:54.844053 ; Installer      ; Information ; Installed Results Viewer CE version 9.17.4+5e508f08 [1.89 s]
2022-09-15 14:57:54.844053 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 14:57:54.855459 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Developer's System CE/package.xml [5.78 ms]
2022-09-15 14:57:54.855459 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:54.855459 ; Installer      ; Information ; Installed Developer's System CE version 9.17.4+5e508f08 [11.5 ms]
2022-09-15 14:57:57.412927 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 14:58:11.027801 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 14:59:18.576274 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 14:59:48.067842 ; OpenTAP        ; Information ; Target installation is already up to date.
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; Modifying installation in bin\Debug\:
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Skipping OpenTAP version 9.17.4+ea67c63a (x64-Windows) - Already installed.
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Skipping PathWave License Manager version 2.5.0 (x64-Windows) - Already installed.
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing CSV version 9.11.0+98498e58
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing Developer's System CE version 9.17.4+5e508f08
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing Editor CE version 9.17.4+5e508f08
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing Keysight Licensing version 1.1.1+7a2a1fe3
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing OSIntegration version 1.4.2+15f32a31
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing Results Viewer CE version 9.17.4+5e508f08
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing SDK version 9.17.4+ea67c63a
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing SQLite and PostgreSQL version 9.4.2+3009aace
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing Visual Studio SDK CE version 1.2.6+ef0ad804
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; - Installing WPF Controls version 9.17.4+5e508f08
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; Package CSV exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 14:59:54.160592 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Keysight Licensing exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package OSIntegration exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package SDK exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package SQLite and PostgreSQL exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Visual Studio SDK CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package WPF Controls exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Editor CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Results Viewer CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 14:59:54.161511 ; OpenTAP        ; Information ; Package Developer's System CE exists in cache: C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Developer's System CE.9.17.4+5e508f08.TapPackage
2022-09-15 14:59:54.200289 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\CSV.9.11.0+98498e58.Windows,Linux.TapPackage
2022-09-15 14:59:54.216646 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/Csv.dll [12.7 ms]
2022-09-15 14:59:54.221373 ; package        ; Debug       ; Decompressed bin/Debug/Packages/CSV/package.xml [4.92 ms]
2022-09-15 14:59:54.221373 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:54.221373 ; Installer      ; Information ; Installed CSV version 9.11.0+98498e58 [20.7 ms]
2022-09-15 14:59:54.221373 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Keysight Licensing.1.1.1+7a2a1fe3.x64.TapPackage
2022-09-15 14:59:54.232290 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.2.0.5231/.OpenTapIgnore [4.57 ms]
2022-09-15 14:59:54.260741 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Licensing.Api.5.3.2.19/Keysight.Ccl.Licensing.Api.dll [28.5 ms]
2022-09-15 14:59:54.326184 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.dll [65.2 ms]
2022-09-15 14:59:54.383982 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/x64/Keysight.Tap.Library.v9.dll [57.5 ms]
2022-09-15 14:59:54.401422 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll [17.2 ms]
2022-09-15 14:59:54.403774 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/Keysight.Kal.Licensing.Api.dll.sig [2.63 ms]
2022-09-15 14:59:54.471689 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll [67.8 ms]
2022-09-15 14:59:54.475943 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Kal.Licensing.Api.4.0.0/KalApi.dll.sig [4.68 ms]
2022-09-15 14:59:54.499688 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll [23.2 ms]
2022-09-15 14:59:54.502585 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/Keysight.OpenTap.Licensing.dll.sig [3.03 ms]
2022-09-15 14:59:54.508438 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Keysight Licensing/package.xml [6.00 ms]
2022-09-15 14:59:54.509521 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:54.509521 ; Installer      ; Information ; Installed Keysight Licensing version 1.1.1+7a2a1fe3 [288 ms]
2022-09-15 14:59:54.509521 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\OSIntegration.1.4.2+15f32a31.TapPackage
2022-09-15 14:59:54.527727 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/OpenTap.OSIntegration.Windows.dll [13.2 ms]
2022-09-15 14:59:54.533196 ; package        ; Debug       ; Decompressed bin/Debug/Packages/OSIntegration/package.xml [5.71 ms]
2022-09-15 14:59:54.533196 ; Plugin         ; Information ; Starting install step 'tap.exe path register'
2022-09-15 14:59:55.188438 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\tap 2022-09-15 14-59-54.txt'. [6.68 ms]
2022-09-15 14:59:55.188438 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" path register --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug'.
2022-09-15 14:59:55.188438 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 14:59:55.188438 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 14:59:55.188438 ; AssemblyFinder ; Debug       ; Found 9/30 assembly files. [11.2 ms]
2022-09-15 14:59:55.188438 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 14:59:55.188438 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 14:59:55.188438 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 14:59:55.325995 ; PluginManager  ; Debug       ; Loaded OpenTap. [315 us]
2022-09-15 14:59:55.325995 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.49 ms]
2022-09-15 14:59:55.325995 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginChuck\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-59-54.txt'. [7.43 ms]
2022-09-15 14:59:55.325995 ; PluginManager  ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [4.70 ms]
2022-09-15 14:59:55.325995 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [4.51 ms]
2022-09-15 14:59:55.364342 ; PluginManager  ; Debug       ; Loaded mscorlib. [400 ns]
2022-09-15 14:59:55.364342 ; CLI            ; Debug       ; Executing CLI action: path \ register
2022-09-15 14:59:55.364342 ; PackageAction  ; Information ; Skipping OS Integration (OPENTAP_DEBUG_INSTALL environment variable is set).
2022-09-15 14:59:55.364342 ; CLI            ; Debug       ; CLI action returned exit code: 0 [1.75 ms]
2022-09-15 14:59:55.378977 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe path register'.  [845 ms]
2022-09-15 14:59:55.378977 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:59:55.378977 ; Installer      ; Information ; Installed OSIntegration version 1.4.2+15f32a31 [868 ms]
2022-09-15 14:59:55.378977 ; Installer      ; Warning     ; Package 'OSIntegration' contains possibly relevant plugins for next package installations, but these will not be loaded.
2022-09-15 14:59:55.378977 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-15 14:59:55.405115 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Keysight.OpenTap.Sdk.MSBuild.dll [12.3 ms]
2022-09-15 14:59:55.421666 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTap.Sdk.New.dll [16.2 ms]
2022-09-15 14:59:55.450343 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.xml [29.0 ms]
2022-09-15 14:59:55.464155 ; package        ; Debug       ; Decompressed bin/Debug/OpenTap.Package.xml [13.7 ms]
2022-09-15 14:59:55.470283 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/PackageSchema.xsd [6.76 ms]
2022-09-15 14:59:55.539128 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/OpenTAP Developer Guide.pdf [67.7 ms]
2022-09-15 14:59:55.543603 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.OpenTapIgnore [4.59 ms]
2022-09-15 14:59:55.548211 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFile.txt [4.61 ms]
2022-09-15 14:59:55.551721 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/.HiddenFolder/Empty.txt [3.56 ms]
2022-09-15 14:59:55.558791 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Examples.sln [6.98 ms]
2022-09-15 14:59:55.562741 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/Directory.Build.props [4.11 ms]
2022-09-15 14:59:55.566599 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/ExamplePlugin.csproj [3.86 ms]
2022-09-15 14:59:55.571209 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/GeneratorInstrument.cs [4.19 ms]
2022-09-15 14:59:55.576419 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/LowPassFilterDut.cs [5.41 ms]
2022-09-15 14:59:55.581853 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/MeasurePeakAmplitudeTestStep.cs [5.43 ms]
2022-09-15 14:59:55.585831 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/package.xml [3.64 ms]
2022-09-15 14:59:55.589901 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/SomeSampleData.txt [4.17 ms]
2022-09-15 14:59:55.595586 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/AssemblyInfo.cs [5.35 ms]
2022-09-15 14:59:55.598544 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/ExamplePlugin/Properties/launchSettings.json [3.28 ms]
2022-09-15 14:59:55.602408 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/package.xml [3.87 ms]
2022-09-15 14:59:55.607281 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/PluginDevelopment.csproj [5.60 ms]
2022-09-15 14:59:55.615845 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/AttachedPropertyExample.cs [7.36 ms]
2022-09-15 14:59:55.620796 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/BreakSerializerExample.cs [5.20 ms]
2022-09-15 14:59:55.626551 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample1.cs [5.83 ms]
2022-09-15 14:59:55.631576 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample2.cs [4.81 ms]
2022-09-15 14:59:55.636665 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/MenuModelExample.cs [5.24 ms]
2022-09-15 14:59:55.642388 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ButtonCreation.cs [5.25 ms]
2022-09-15 14:59:55.646355 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/CustomBenchSettings.cs [4.31 ms]
2022-09-15 14:59:55.650154 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/ExampleSettings.cs [3.78 ms]
2022-09-15 14:59:55.655226 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/IPAnnotation.cs [4.98 ms]
2022-09-15 14:59:55.660470 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/OpenTapPictureExample.cs [5.17 ms]
2022-09-15 14:59:55.664501 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/TestPlanCustomImportExport.cs [4.19 ms]
2022-09-15 14:59:55.669670 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/UserInputExample.cs [5.06 ms]
2022-09-15 14:59:55.675648 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ConnectionStep.cs [5.64 ms]
2022-09-15 14:59:55.680077 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/FourPortDut.cs [4.58 ms]
2022-09-15 14:59:55.684885 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/InterfaceBasedInstrument.cs [4.51 ms]
2022-09-15 14:59:55.689344 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/MeasureUsingConnectionsStep.cs [4.52 ms]
2022-09-15 14:59:55.695673 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ResourceTopology.cs [6.40 ms]
2022-09-15 14:59:55.699755 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ScpiInstrumentExample.cs [4.08 ms]
2022-09-15 14:59:55.703589 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchMatrixStep.cs [4.05 ms]
2022-09-15 14:59:55.709351 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchStep.cs [5.41 ms]
2022-09-15 14:59:55.713355 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleDut.cs [3.93 ms]
2022-09-15 14:59:55.717339 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleInstrument.cs [3.90 ms]
2022-09-15 14:59:55.721059 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SwitchMatrixInstrument.cs [3.76 ms]
2022-09-15 14:59:55.725695 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPortInstrument.cs [4.63 ms]
2022-09-15 14:59:55.730018 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPositionSwitchInstrument.cs [4.20 ms]
2022-09-15 14:59:55.733623 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/UsingDutAndInstStep.cs [3.70 ms]
2022-09-15 14:59:55.736877 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/AssemblyInfo.cs [3.48 ms]
2022-09-15 14:59:55.742681 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/Properties/launchSettings.json [5.42 ms]
2022-09-15 14:59:55.748598 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/EventResultListener.cs [6.30 ms]
2022-09-15 14:59:55.754347 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/ResultListeners/ExampleResultListener.cs [5.42 ms]
2022-09-15 14:59:55.760350 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/AvailableValuesAttributeExample.cs [5.86 ms]
2022-09-15 14:59:55.764264 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/BrowsableAttributeExample.cs [4.06 ms]
2022-09-15 14:59:55.768265 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ColumnDisplayAttributeExample.cs [4.16 ms]
2022-09-15 14:59:55.772445 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DefaultValueExample.cs [4.09 ms]
2022-09-15 14:59:55.779668 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DisplayAttributeExample.cs [7.27 ms]
2022-09-15 14:59:55.783594 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DynamicNameDisplayAttribute.cs [3.75 ms]
2022-09-15 14:59:55.787694 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EmbedPropertiesAttributeExample.cs [3.91 ms]
2022-09-15 14:59:55.793150 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EnabledIfAttributeExample.cs [5.47 ms]
2022-09-15 14:59:55.797347 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/FlagsAttributeExample.cs [4.44 ms]
2022-09-15 14:59:55.801943 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/PathAttributeExample.cs [4.25 ms]
2022-09-15 14:59:55.809039 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ResourceOpenAttributeExample.cs [7.27 ms]
